what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385454144584
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385454148447
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385454178389
activated,view,com.android.ide.eclipse.ddms,20.0.3.v201208082019-427395,"com.android.ide.eclipse.ddms.views.LogCatView",1385454178974
activated,view,com.android.ide.eclipse.ddms,20.0.3.v201208082019-427395,"com.android.ide.eclipse.ddms.views.DeviceView",1385454179350
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385454182281
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385454261697
activated,view,com.android.ide.eclipse.ddms,20.0.3.v201208082019-427395,"com.android.ide.eclipse.ddms.views.LogCatView",1385454262437
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385454295309
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385454320233
activated,view,com.android.ide.eclipse.ddms,20.0.3.v201208082019-427395,"com.android.ide.eclipse.ddms.views.DeviceView",1385454320238
activated,view,com.android.ide.eclipse.ddms,20.0.3.v201208082019-427395,"com.android.ide.eclipse.ddms.views.LogCatView",1385454321437
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385454336938
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385454348479
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385454371791
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385454381670
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385454403817
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385454447013
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385454448726
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385454966628
