what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1385432176112
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.2.R36x_v20110114,"org.eclipse.equinox.p2.reconciler.dropins",1385432176113
started,bundle,org.eclipse.equinox.p2.repository,2.0.2.R36x_v20110111-1500,"org.eclipse.equinox.p2.repository",1385432176113
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1385432176114
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1385432176114
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1385432176115
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1385432176115
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1385432176116
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1385432176117
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1385432176117
started,bundle,org.eclipse.jdt.core,3.6.2.v_A76_R36x,"org.eclipse.jdt.core",1385432176118
started,bundle,org.eclipse.jface,3.6.2.M20110210-1200,"org.eclipse.jface",1385432176118
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1385432176119
started,bundle,org.eclipse.ltk.core.refactoring,3.5.101.r362_v20101117-0800,"org.eclipse.ltk.core.refactoring",1385432176119
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1385432176120
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1385432176120
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1385432176121
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1385432176121
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1385432176122
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1385432176122
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1385432176123
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1385432176123
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1385432176125
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1385432176125
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1385432176126
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1385432176126
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1385432176127
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1385432176128
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1385432176130
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1385432176130
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1385432176131
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1385432176132
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1385432176133
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1385432176133
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1385432176134
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1385432176135
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1385432176136
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1385432176136
started,bundle,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.adt",1385432176136
started,bundle,com.android.ide.eclipse.base,20.0.3.v201208082019-427395,"com.android.ide.eclipse.base",1385432176136
started,bundle,com.android.ide.eclipse.ddms,20.0.3.v201208082019-427395,"com.android.ide.eclipse.ddms",1385432176137
os,sysinfo,,,"win32",1385432176141
arch,sysinfo,,,"x86",1385432176141
ws,sysinfo,,,"win32",1385432176141
locale,sysinfo,,,"zh_CN",1385432176141
processors,sysinfo,,,"4",1385432176141
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1385432176141
java.runtime.version,sysinfo,,,"1.6.0_10-rc2-b32",1385432176141
java.specification.name,sysinfo,,,"Java Platform API Specification",1385432176141
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1385432176141
java.specification.version,sysinfo,,,"1.6",1385432176141
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1385432176141
java.version,sysinfo,,,"1.6.0_10-rc2",1385432176141
java.vm.info,sysinfo,,,"mixed mode",1385432176141
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1385432176141
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1385432176141
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1385432176141
java.vm.specification.version,sysinfo,,,"1.0",1385432176141
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1385432176141
java.vm.version,sysinfo,,,"11.0-b15",1385432176141
activated,view,com.android.ide.eclipse.ddms,20.0.3.v201208082019-427395,"com.android.ide.eclipse.ddms.views.DeviceView",1385432177936
started,bundle,com.android.ide.eclipse.traceview,20.0.3.v201208082019-427395,"com.android.ide.eclipse.traceview",1385432180588
activated,view,com.android.ide.eclipse.ddms,20.0.3.v201208082019-427395,"com.android.ide.eclipse.ddms.views.LogCatView",1385432184065
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385432190380
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385432191295
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385432191797
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385432197105
activated,view,com.android.ide.eclipse.ddms,20.0.3.v201208082019-427395,"com.android.ide.eclipse.ddms.views.DeviceView",1385432198035
activated,view,com.android.ide.eclipse.ddms,20.0.3.v201208082019-427395,"com.android.ide.eclipse.ddms.views.LogCatView",1385432199277
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385432222641
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385432285781
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385432319068
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385432344867
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385432346554
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385432346661
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385432354634
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385432446698
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385432448646
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385432448754
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385432612226
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385432625290
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385432636234
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385432638035
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385432639785
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385432643651
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385432643659
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385432739285
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385432747083
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385433420813
activated,view,com.android.ide.eclipse.ddms,20.0.3.v201208082019-427395,"com.android.ide.eclipse.ddms.views.DeviceView",1385433423013
activated,view,com.android.ide.eclipse.ddms,20.0.3.v201208082019-427395,"com.android.ide.eclipse.ddms.views.LogCatView",1385433426341
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385433427026
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385433427115
activated,view,com.android.ide.eclipse.ddms,20.0.3.v201208082019-427395,"com.android.ide.eclipse.ddms.views.DeviceView",1385433427119
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385433428139
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385433455668
activated,view,com.android.ide.eclipse.ddms,20.0.3.v201208082019-427395,"com.android.ide.eclipse.ddms.views.LogCatView",1385433456248
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385433581365
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385433581461
activated,view,com.android.ide.eclipse.ddms,20.0.3.v201208082019-427395,"com.android.ide.eclipse.ddms.views.DeviceView",1385433631608
activated,view,com.android.ide.eclipse.ddms,20.0.3.v201208082019-427395,"com.android.ide.eclipse.ddms.views.LogCatView",1385433634528
