what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1385955591833
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1385955591835
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1385955591837
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1385955591839
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1385955591840
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1385955591841
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1385955591843
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1385955591844
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1385955591845
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1385955591846
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1385955591847
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1385955591849
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1385955591850
started,bundle,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.adt",1385955591850
started,bundle,com.android.ide.eclipse.base,20.0.3.v201208082019-427395,"com.android.ide.eclipse.base",1385955591850
started,bundle,com.android.ide.eclipse.ddms,20.0.3.v201208082019-427395,"com.android.ide.eclipse.ddms",1385955591851
os,sysinfo,,,"win32",1385955591854
arch,sysinfo,,,"x86",1385955591854
ws,sysinfo,,,"win32",1385955591854
locale,sysinfo,,,"zh_CN",1385955591854
processors,sysinfo,,,"4",1385955591854
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1385955591854
java.runtime.version,sysinfo,,,"1.6.0_10-rc2-b32",1385955591854
java.specification.name,sysinfo,,,"Java Platform API Specification",1385955591854
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1385955591854
java.specification.version,sysinfo,,,"1.6",1385955591854
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1385955591854
java.version,sysinfo,,,"1.6.0_10-rc2",1385955591854
java.vm.info,sysinfo,,,"mixed mode",1385955591854
