what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385026752745
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385026752768
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385026752775
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385026756618
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385026757783
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385026770873
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385026781130
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385026783603
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385026788334
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385026789331
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385026789499
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385026803753
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385026805235
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385026807676
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385026807984
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385026810191
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385026810843
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385026813573
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385026814083
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385026817741
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385026820117
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385026903896
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385026914186
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385026914282
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385026938625
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385026938698
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385026952765
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385026952886
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385026953707
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385026958093
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385026959865
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385026959959
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385026989978
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385026990095
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385026995039
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385026995149
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385027045735
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385027047440
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385027047465
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385027048897
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385027056839
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385027182641
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385027203479
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385027203599
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385027216638
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385027223121
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385027258810
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385027388047
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1385027389416
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1385027389987
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1385027390162
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1385027390323
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1385027390474
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1385027390624
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1385027390767
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385027391252
